address,duration_minutes,feat_1,feat_2,geometry,poly_side,atm,bank,bus_station,bus_stop,cafe,device_charging_station,office,public_service,restaurant,shelter,station,traffic_signals,waste_basket
8811aa69c1fffff,4.364881,0.0,28.0,"POLYGON ((37.89702357077128 55.66776654992087, 37.90140900818054 55.66382297232526, 37.90932150909619 55.66426789524596, 37.91285010327792 55.66865671032632, 37.90846483239581 55.67260074252759, 37.9005508006045 55.67215550501373, 37.89702357077128 55.66776654992087))",poly1,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4de9fffff,0.1,0.0,1.0,"POLYGON ((37.49427031954223 55.53974965735334, 37.49866583577251 55.5358233822997, 37.50652318971326 55.53628935634056, 37.50998653494396 55.54068192624717, 37.5055911613163 55.54460865429667, 37.49773229966078 55.54414235941397, 37.49427031954223 55.53974965735334))",poly0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881181b2b9fffff,5.367948807692307,0.0,26.0,"POLYGON ((37.55829126717507 55.49746545369669, 37.56267857480606 55.49353464313906, 37.57053282046215 55.49399530851337, 37.57400126512763 55.49838710439083, 37.56961410343241 55.50231836817863, 37.56175835094138 55.50185738282924, 37.55829126717507 55.49746545369669))",poly0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6593fffff,1.8871491432796297,0.0,0.0,"POLYGON ((38.0234893569874 55.95555897174842, 38.02789796725153 55.95161719860914, 38.03587559227964 55.95206318620099, 38.03944616359439 55.95645125899485, 38.03503772956381 55.96039348737786, 38.02705854777907 55.95994718769414, 38.0234893569874 55.95555897174842))",poly3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88118c9b05fffff,1.3415344216067309,0.0,0.0,"POLYGON ((38.07717592180506 55.8999016047913, 38.08157532733566 55.89595542409183, 38.08954620163313 55.89639630822914, 38.09311922455529 55.90078368443201, 38.08871999789878 55.90473032052969, 38.08074756924048 55.90428912499723, 38.07717592180506 55.8999016047913))",poly3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6605fffff,6.486111166666667,0.0,6.0,"POLYGON ((37.81720170294827 55.97313672607961, 37.82162458356082 55.96920615562413, 37.82958993920718 55.96966562358082, 37.83313396506443 55.97405597713208, 37.82871124883037 55.97798700208349, 37.82074434215654 55.97752721895824, 37.81720170294827 55.97313672607961))",poly3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa69d1fffff,4.654102553846155,0.0,65.0,"POLYGON ((37.91905496009319 55.68576720191916, 37.92344099926178 55.68182299871091, 37.93135861875437 55.68226710797028, 37.93489173183465 55.68665573463451, 37.93050586060316 55.69060039253932, 37.92258670815347 55.69015596905417, 37.91905496009319 55.68576720191916))",poly1,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6197fffff,3.422789081632652,0.0,49.0,"POLYGON ((37.86916339037769 55.82119429926397, 37.87356683714142 55.81725659481786, 37.88150671849782 55.81770806108645, 37.88504469425047 55.82209754647418, 37.88064141365056 55.82603570551216, 37.87269999093191 55.82558392454122, 37.86916339037769 55.82119429926397))",poly3,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa7025fffff,7.529523828571428,0.0,35.0,"POLYGON ((37.51069440861655 55.81698807770335, 37.51511861001845 55.8130688907063, 37.52303023436659 55.81354258964801, 37.52651918581252 55.81793579561862, 37.52209512989065 55.82185543582302, 37.51418197684418 55.82138141681958, 37.51069440861655 55.81698807770335))",poly2,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6849fffff,6.139743538461539,0.0,13.0,"POLYGON ((37.79860996264072 55.69569759916806, 37.80300420379014 55.69175993085294, 37.8109145804036 55.69221187553233, 37.81443224526946 55.69660180451202, 37.81003816522571 55.70053992708193, 37.80212625901066 55.70008766638801, 37.79860996264072 55.69569759916806))",poly1,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa79b9fffff,7.266667,0.0,1.0,"POLYGON ((37.70463108430427 55.68190822082556, 37.70902940744015 55.67797504052512, 37.71692997687924 55.67843241378523, 37.72043374835381 55.6828232847629, 37.71603558083303 55.68675691895366, 37.70813348602398 55.68629922824698, 37.70463108430427 55.68190822082556))",poly1,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa71b3fffff,6.354166625,1.0,16.0,"POLYGON ((37.62944852374346 55.82404936104162, 37.63386649424848 55.82012419318988, 37.64178861292939 55.82059071844477, 37.64529429424685 55.82498272980565, 37.64087647610503 55.82890835133794, 37.63295282408263 55.82844150779908, 37.62944852374346 55.82404936104162))",poly3,2.0,2.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8811aa6f19fffff,6.25,0.0,1.0,"POLYGON ((37.93087158829299 55.80374688304611, 37.93526948807806 55.7998054733017, 37.94321068977899 55.80025253238581, 37.94675553364921 55.80464131499387, 37.94235780344852 55.80858317954707, 37.93441505959056 55.80813580665419, 37.93087158829299 55.80374688304611))",poly3,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa0e15fffff,3.3843750624999998,0.0,16.0,"POLYGON ((37.33176274515992 56.0193681927663, 37.33621938623141 56.01546425326168, 37.34415630752158 56.01595545626439, 37.34763812511677 56.02035092103743, 37.34318162059821 56.02425531314775, 37.33524316173177 56.02376378784904, 37.33176274515992 56.0193681927663))",poly2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6361fffff,4.622857114285714,1.0,70.0,"POLYGON ((37.64634386802768 55.77899867085038, 37.65075600553381 55.77507131902863, 37.65867074564791 55.77553537576881, 37.66217487862441 55.77992710242386, 37.6577628941184 55.78385490796539, 37.64984662343632 55.78339053310246, 37.64634386802768 55.77899867085038))",poly3,1.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0
8811aa4cd3fffff,3.291481533333333,0.0,45.0,"POLYGON ((37.51894517260624 55.63751109924494, 37.52334965575847 55.633586318121, 37.53122751216885 55.63405384718071, 37.53470240094685 55.63844647762574, 37.53029806248041 55.64237171189139, 37.52241869035402 55.64190386254055, 37.51894517260624 55.63751109924494))",poly0,4.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8811aa4aedfffff,0.3396103194984559,0.0,0.0,"POLYGON ((37.25151982597774 55.48742623484189, 37.25592381526489 55.48351117138437, 37.26375252731588 55.48399051609381, 37.26717874540964 55.48838524873309, 37.26277488465545 55.49230076417211, 37.25494467708317 55.49182109496034, 37.25151982597774 55.48742623484189))",poly0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa01cdfffff,4.422222222222222,0.0,9.0,"POLYGON ((37.18165467634201 55.97236507122728, 37.18611495669666 55.96846760180017, 37.19403104605136 55.96896664044705, 37.1974883835769 55.9733634730847, 37.19302823079646 55.97726139445535, 37.18511061271871 55.97676203121433, 37.18165467634201 55.97236507122728))",poly2,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6681fffff,0.7133703330012295,0.0,0.0,"POLYGON ((37.89698246376457 56.0153974160254, 37.90140512992531 56.01146395341718, 37.90938479842973 56.01191974252281, 37.91294335754721 56.01630930808508, 37.90852086075458 56.02024322551654, 37.90053963527088 56.01978712253307, 37.89698246376457 56.0153974160254))",poly3,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa653bfffff,2.472209086200478,0.0,0.0,"POLYGON ((37.94446725404084 55.90504253537635, 37.94887518681312 55.90110337169686, 37.95683700978665 55.90155274178298, 37.96039245002295 55.90594158891325, 37.95598468846276 55.90988120751563, 37.94802131524983 55.9094315240356, 37.94446725404084 55.90504253537635))",poly3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa78adfffff,5.294927543478261,1.0,46.0,"POLYGON ((37.67732438663244 55.7138223122244, 37.68172772371049 55.70989146905088, 37.68963232021287 55.71035154693489, 37.69313510623387 55.71474278575364, 37.68873192344697 55.71867408272991, 37.68082580014912 55.7182136870552, 37.67732438663244 55.7138223122244))",poly1,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa0a3dfffff,0.21935213811040677,0.0,0.0,"POLYGON ((37.18133995540373 55.87621901354747, 37.18578978463566 55.87231875482239, 37.19368726708336 55.87281477085202, 37.19713644164543 55.87721137036594, 37.19268673937032 55.88111208097411, 37.18478773538017 55.88061574015487, 37.18133995540373 55.87621901354747))",poly2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88118cd067fffff,0.5159271997040591,0.0,0.0,"POLYGON ((38.08958743311646 55.65330053959872, 38.09395986103751 55.64934657447574, 38.1018841328019 55.64977899500274, 38.10543751273373 55.65416569233908, 38.10106526226956 55.65812011275396, 38.09313945421469 55.65768738051174, 38.08958743311646 55.65330053959872))",poly1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4293fffff,0.45,0.0,1.0,"POLYGON ((37.21758142286078 55.67360137717273, 37.22200726726705 55.66969337714968, 37.22986870953041 55.67018072927516, 37.23330581507018 55.67457640604496, 37.22888009843255 55.67848485799362, 37.22101714829288 55.67799718121667, 37.21758142286078 55.67360137717273))",poly0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6633fffff,0.18476541808441885,0.0,0.0,"POLYGON ((37.8641349782914 55.9842113276413, 37.86855624639661 55.98027864878996, 37.87652733723181 55.98073552349151, 37.88007871323852 55.98512539145408, 37.87565761233132 55.98905852498487, 37.86768496801474 55.98860133584419, 37.8641349782914 55.9842113276413))",poly3,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6a99fffff,4.147619071428571,0.0,14.0,"POLYGON ((37.85057381669873 55.76987379806826, 37.85497288393481 55.76593557071942, 37.86290146093672 55.76638659368709, 37.86643250739153 55.77077615906057, 37.8620336048343 55.7747148409012, 37.85410349094204 55.77426350284728, 37.85057381669873 55.76987379806826))",poly3,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8811aa0de3fffff,6.395652043478259,0.0,23.0,"POLYGON ((37.47184281054466 55.94851195656751, 37.47628351066847 55.94459862651214, 37.48421754523222 55.94507888322694, 37.48771241664853 55.94947279033912, 37.48327186069558 55.95338657352696, 37.4753362889553 55.95290599644012, 37.47184281054466 55.94851195656751))",poly2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa4697fffff,6.769047571428572,0.0,7.0,"POLYGON ((37.37032684434117 55.79175913991461, 37.37475654154215 55.78784654806874, 37.38265246637191 55.78832817478375, 37.38612021573351 55.79272271549893, 37.3816906557829 55.79663575996904, 37.37379320902346 55.79615381106974, 37.37032684434117 55.79175913991461))",poly2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88118cda01fffff,3.299122684210526,0.0,19.0,"POLYGON ((38.11087032398434 55.55801018309116, 38.1152314347832 55.5540523952597, 38.12313909494005 55.55448050813607, 38.12668717404441 55.55886672039802, 38.12232624110362 55.56282496354521, 38.1144170509996 55.562396539086, 38.11087032398434 55.55801018309116))",poly1,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa0d13fffff,3.7333335,0.0,2.0,"POLYGON ((37.43566904290876 55.95049592978759, 37.44011208615628 55.94658454451369, 37.44804370575206 55.94706711528326, 37.45153381795797 55.95146139219987, 37.4470909168042 55.95537323046099, 37.43915776115093 55.95489033878821, 37.43566904290876 55.95049592978759))",poly2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa55adfffff,0.6315431468835329,0.0,0.0,"POLYGON ((37.18071492797513 55.68385366142953, 37.18514400120615 55.67994788595795, 37.19300453102542 55.68043784326962, 37.19643749475242 55.68483390119262, 37.1920085472568 55.68874012843906, 37.18414651010537 55.68824984595737, 37.18071492797513 55.68385366142953))",poly0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
881181b6a3fffff,7.211616121212121,0.0,33.0,"POLYGON ((37.71268688482124 55.60698173612617, 37.71707676456816 55.60304599357797, 37.72496363194185 55.60350050968657, 37.72846213949209 55.6078910857868, 37.72407241525551 55.61182728221682, 37.71618402776073 55.61137244863539, 37.71268688482124 55.60698173612617))",poly1,4.0,2.0,0.0,17.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
8811aa42dbfffff,0.2951506858208129,0.0,0.0,"POLYGON ((37.16942505974211 55.67896656032516, 37.17385425803687 55.67506123657801, 37.1817129755768 55.67555173673762, 37.18514400120615 55.67994788595795, 37.18071492797513 55.68385366142953, 37.17285470385777 55.68336283592609, 37.16942505974211 55.67896656032516))",poly0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6289fffff,3.1148147777777777,0.0,9.0,"POLYGON ((37.72974875307538 55.89271585999546, 37.73416817274856 55.88878747472696, 37.74211124150499 55.88924989518354, 37.74563643233305 55.89364101752621, 37.74121717133261 55.89756985690556, 37.7332725606294 55.89710711980181, 37.72974875307538 55.89271585999546))",poly3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa7629fffff,1.233987770373615,0.0,0.0,"POLYGON ((37.56431257617809 55.97918014444419, 37.56875114670252 55.97526289538774, 37.57669827244803 55.97573835381954, 37.5802083701851 55.98013138021484, 37.57576994940534 55.98404908279377, 37.56782128094228 55.98357330542502, 37.56431257617809 55.97918014444419))",poly2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa45c5fffff,2.5664270662673028,0.0,0.0,"POLYGON ((37.39416453240238 55.68861708344523, 37.39858175410622 55.68470027750263, 37.40645975416869 55.68517716645763, 37.40992204747964 55.68957118335921, 37.4055049636981 55.69348844196732, 37.39762544848769 55.69301123097839, 37.39416453240238 55.68861708344523))",poly0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4d8dfffff,4.556862705882352,0.0,17.0,"POLYGON ((37.51691573154538 55.54946700632733, 37.52131096189473 55.54553982523466, 37.52917190040892 55.54600470104871, 37.53263911758116 55.55039707841484, 37.52824403118642 55.55432471259803, 37.52038158346995 55.55385951629494, 37.51691573154538 55.54946700632733))",poly0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa68e5fffff,2.1391823614575314,0.0,0.0,"POLYGON ((37.90589276383768 55.69759776677593, 37.91028084248772 55.6936545860235, 37.91819973308071 55.69409988844759, 37.92173207821257 55.69848868599509, 37.91734416684007 55.70243232140234, 37.90942374285732 55.70198670457811, 37.90589276383768 55.69759776677593))",poly1,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa0339fffff,0.3747393625532221,0.0,0.0,"POLYGON ((37.08671265329443 55.96633480041347, 37.09117778823905 55.96244212842032, 37.09908527251621 55.96294685812679, 37.10252914654022 55.96734458578741, 37.09806413366243 55.97123770931201, 37.09015512449731 55.97073265361393, 37.08671265329443 55.96633480041347))",poly2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4039fffff,0.42657085161335756,0.0,0.0,"POLYGON ((37.21520708990218 55.59397748048072, 37.21962453432592 55.59006733438256, 37.22747062771979 55.59055230669731, 37.23090077847841 55.59494774991582, 37.22648346119548 55.59885834789085, 37.21863586582058 55.5983730507404, 37.21520708990218 55.59397748048072))",poly0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4cddfffff,1.954761857142857,0.0,14.0,"POLYGON ((37.49625062793886 55.62778792437746, 37.50065539842122 55.62386404939397, 37.50852965505884 55.62433268111094, 37.51200065523739 55.62872550842697, 37.50759602808006 55.63264983645681, 37.49972025722337 55.63218088409451, 37.49625062793886 55.62778792437746))",poly0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa61e7fffff,3.4872548235294123,0.0,17.0,"POLYGON ((37.82504072354457 55.78516978889692, 37.82944294279323 55.78123332906171, 37.83737252177137 55.78168642682504, 37.84090141846021 55.78607629983287, 37.83649936254166 55.79001321407354, 37.82856824640283 55.78955980087155, 37.82504072354457 55.78516978889692))",poly3,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa3b2dfffff,0.1971270070975463,0.0,0.0,"POLYGON ((37.47189420869274 56.05305807879589, 37.47634627768556 56.04914781982088, 37.48430063540645 56.04963136032634, 37.48780446899554 56.05402547993273, 37.48335254491718 56.05793619211045, 37.47539664213355 56.05745233144893, 37.47189420869274 56.05305807879589))",poly2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa71edfffff,5.977987452830188,0.0,53.0,"POLYGON ((37.54862923853042 55.79833243277999, 37.5530492044303 55.79441072834677, 37.56096015935754 55.79488147922933, 37.56445267681369 55.79927425405189, 37.56003285844058 55.8031964118325, 37.55212037488575 55.80272534141334, 37.54862923853042 55.79833243277999))",poly2,1.0,2.0,0.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
881181b627fffff,1.45,0.0,1.0,"POLYGON ((37.63400087197971 55.56472055146859, 37.6383908848906 55.56078770096032, 37.64626369375966 55.56124578388845, 37.64974800385427 55.56563703602069, 37.64535814165853 55.5695703400866, 37.63748381845681 55.56911193843316, 37.63400087197971 55.56472055146859))",poly1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4765fffff,0.5022678617045473,0.0,0.0,"POLYGON ((37.24314098665302 55.65845347508403, 37.24756372883881 55.65454370362903, 37.25542426785065 55.65502899414984, 37.25886357214651 55.65942438040219, 37.25444095908788 55.66333460388267, 37.24657891241255 55.66284898905515, 37.24314098665302 55.65845347508403))",poly0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88118c9a3bfffff,1.023815003640322,0.0,0.0,"POLYGON ((38.10605727873252 55.97272108977136, 38.11046274979091 55.96877555307614, 38.11844995908842 55.96921688737077, 38.12203325798671 55.97360406913306, 38.11762796812334 55.97755006137862, 38.10963919795972 55.97710841628249, 38.10605727873252 55.97272108977136))",poly3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa0d85fffff,0.3327179569417557,0.0,0.0,"POLYGON ((37.48327186069558 55.95338657352696, 37.48771241664853 55.94947279033912, 37.49564827994366 55.94995248873038, 37.49914512502846 55.95434629047224, 37.49470471394178 55.95826052684178, 37.48676731270367 55.95778050825773, 37.48327186069558 55.95338657352696))",poly2,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa756dfffff,3.2444444444444445,0.0,9.0,"POLYGON ((37.62212138877846 55.89057827104161, 37.62654695607749 55.88665541981801, 37.63448135800812 55.88712449125569, 37.6379917305038 55.8915167321455, 37.63356631564 55.89544003706192, 37.62563037564446 55.89497064736592, 37.62212138877846 55.89057827104161))",poly3,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa4c1bfffff,4.886904714285715,0.0,28.0,"POLYGON ((37.46317884773666 55.60488256851497, 37.46758310263622 55.6009597663021, 37.47545044928004 55.60142972746172, 37.47891505222759 55.60582281198175, 37.47451093861309 55.6097460670971, 37.46664208057083 55.60927578476017, 37.46317884773666 55.60488256851497))",poly0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa7105fffff,5.38466668,1.0,25.0,"POLYGON ((37.50305249827563 55.7788699292057, 37.50747304739168 55.77495003768059, 37.5153767499132 55.77542301137306, 37.51886142872086 55.77981619681132, 37.51444102437647 55.78373654149112, 37.50653579625475 55.7832632475481, 37.50305249827563 55.7788699292057))",poly2,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8811aa7537fffff,1.9897436153846153,0.0,13.0,"POLYGON ((37.7041197382262 55.90796105876401, 37.7085423223313 55.90403445053271, 37.71648638026306 55.90449894955532, 37.72000939609611 55.90889037377875, 37.71558696929851 55.91281743603223, 37.70764136915844 55.91235262001048, 37.7041197382262 55.90796105876401))",poly3,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa4267fffff,0.043374694142219214,0.0,0.0,"POLYGON ((37.09658196060381 55.59494121068415, 37.10100632046573 55.59103731100002, 37.10884336071231 55.59152963919914, 37.11225753879556 55.59592619361207, 37.10783329936579 55.5998305446685, 37.09999476122934 55.59933788990936, 37.09658196060381 55.59494121068415))",poly0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6319fffff,5.803846,0.0,13.0,"POLYGON ((37.67789926261911 55.81852452083884, 37.68231377746707 55.81459667207957, 37.69023854603601 55.8150600026045, 37.69375033415829 55.81945149943206, 37.68933597442254 55.82337980205675, 37.68140967125196 55.82291615395884, 37.67789926261911 55.81852452083884))",poly3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881181b733fffff,0.2650024399241769,0.0,0.0,"POLYGON ((37.66123287315549 55.53279244247656, 37.66561790873094 55.52885726819264, 37.67348672908206 55.52931265168228, 37.67697202659006 55.53370352780793, 37.67258714304381 55.53763915573956, 37.66471680976433 55.5371834538684, 37.66123287315549 55.53279244247656))",poly1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa480dfffff,5.263636363636365,0.0,11.0,"POLYGON ((37.27988145563719 55.44730730628038, 37.28427955374661 55.44338962905491, 37.29210288297948 55.4438659472247, 37.29552960752278 55.44826026675124, 37.29113163929352 55.45217839605949, 37.2833068164497 55.45170175372851, 37.27988145563719 55.44730730628038))",poly0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa40e1fffff,1.1129863320703413,0.0,0.0,"POLYGON ((37.24904741282371 55.60861818448599, 37.25346447381717 55.60470668260807, 37.26131597886963 55.60519002726188, 37.26475192696599 55.60958519807772, 37.26033499512241 55.61349715198151, 37.25248198583957 55.61301348301348, 37.24904741282371 55.60861818448599))",poly0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa0e39fffff,1.6944445,0.0,6.0,"POLYGON ((37.33273954372395 56.01106868533004, 37.33719522187503 56.00716445067648, 37.34513060617937 56.0076553313806, 37.3486118491188 56.01205076900658, 37.34415630752158 56.01595545626439, 37.33621938623141 56.01546425326168, 37.33273954372395 56.01106868533004))",poly2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa0003fffff,2.37083325,0.0,4.0,"POLYGON ((37.15386750584209 56.00403494019846, 37.15833286386557 56.00013985459215, 37.16625291928148 56.00064161744316, 37.16970914658211 56.00503879080658, 37.16524391472674 56.00893432825799, 37.15732232920495 56.00843224047028, 37.15386750584209 56.00403494019846))",poly2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa2b31fffff,0.5480795557808382,0.0,0.0,"POLYGON ((37.75960667152336 56.06186036205662, 37.76404260074504 56.05793539655153, 37.77202084016712 56.05840124239, 37.77556470593935 56.06279236955015, 37.77112893845039 56.06671778939491, 37.76314914325175 56.0662516277102, 37.75960667152336 56.06186036205662))",poly3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa794bfffff,3.77466664,0.0,25.0,"POLYGON ((37.56437921381215 55.65694964047038, 37.56878311413076 55.65302304649428, 37.57666817176764 55.65348836484863, 37.58015084760071 55.65788059673027, 37.57574709469686 55.66180764403803, 37.56786051834828 55.66134200610283, 37.56437921381215 55.65694964047038))",poly0,2.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa0827fffff,5.166666636363637,0.0,11.0,"POLYGON ((37.26972487196351 55.83575252091794, 37.27416517988657 55.83184646146209, 37.2820617561598 55.83233571958748, 37.28551954597369 55.83673136071416, 37.28107936982254 55.8406378724025, 37.27318127188909 55.84014829070144, 37.26972487196351 55.83575252091794))",poly2,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa6d29fffff,5.81406246875,0.0,32.0,"POLYGON ((38.00909081241036 55.74108438917045, 38.01347736041642 55.73713711491843, 38.02141241386936 55.73757731860259, 38.02496245923428 55.74196510926563, 38.02057608480162 55.7459128385729, 38.01263949122814 55.74547232213288, 38.00909081241036 55.74108438917045))",poly1,1.0,4.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6005fffff,6.164583125,0.0,8.0,"POLYGON ((37.74925101052031 55.82268079957559, 37.75366174603847 55.81874936258395, 37.76159277428948 55.81920837022918, 37.76511460418875 55.82359913133492, 37.76070402792683 55.82753102246826, 37.75277146230829 55.82707169832464, 37.74925101052031 55.82268079957559))",poly3,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa7143fffff,3.6541666666666663,2.0,12.0,"POLYGON ((37.47745843247208 55.79407061385234, 37.48188211629861 55.79015249650598, 37.48978676748464 55.79062754070375, 37.49326926048486 55.79502102281718, 37.48884572006817 55.79893959322431, 37.48093954304339 55.79846422842734, 37.47745843247208 55.79407061385234))",poly2,1.0,10.0,0.0,20.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8811aa4cb9fffff,4.212499833333333,0.0,12.0,"POLYGON ((37.54536193602371 55.61395728721832, 37.54976236570223 55.61003045648028, 37.55763775938333 55.61049560131787, 37.56111423808789 55.61488789680929, 37.55671395443399 55.61881518078192, 37.54883704585485 55.61834971599886, 37.54536193602371 55.61395728721832))",poly0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
